id,wh,fg_sku_code,mth_num,mto_demand_next_month,mts_demand_next_month,inventory_days_norm,store_cost,mts_demand_next_3_months,min_os,max_os,min_cs,max_cs,max_sup_lim,m1os_gfc,m1os_kfc,m1os_nfc,fg_wt_per_unit,cs_norm,norm_markup,m1os_x,next_3_months_demand_total,os_gfc,in_gfc,out_gfc,cs_gfc,max_supply_gfc,os_kfc,in_kfc,out_kfc,cs_kfc,max_supply_kfc,os_nfc,in_nfc,out_nfc,cs_nfc,max_supply_nfc,os_x,in_x,out_x,cs_x,max_supply_x,os_tot,in_tot,out_tot,cs_tot,max_supply_tot,cs_wt_gfc,cs_wt_kfc,cs_wt_nfc,final_norm,avg_stock,supply_gfc,supply_kfc,supply_nfc,supply_x,os_ge_min,os_le_max,cs_ge_min,cs_le_max,storage_cost,icc,row_cost,storage_cost_v2,workbook_id,created_at,updated_at,os_gfc_formula,in_gfc_formula,out_gfc_formula,cs_gfc_formula,os_kfc_formula,in_kfc_formula,out_kfc_formula,cs_kfc_formula,os_nfc_formula,in_nfc_formula,out_nfc_formula,cs_nfc_formula,os_x_formula,in_x_formula,out_x_formula,cs_x_formula,os_tot_formula,in_tot_formula,out_tot_formula,cs_tot_formula,storage_cost_formula,storage_cost_v2_formula,avg_stock_formula,cs_wt_gfc_formula,cs_wt_kfc_formula,cs_wt_nfc_formula
1030,GFCM,4001340406,14,82.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,8.0000,0.00,1.00,0.00,0.00,0.00,49.20,41.00,8.20,0.00,0.00,24.60,24.60,0.00,0.00,0.00,8.20,16.40,-8.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,82.00,0.00,0.00,65.6000,0.0000,-65.6000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC794,,=[1]T_02t!U1347,=Z795+AA795-AB795,=AH794,,=[1]T_02t!V1347,=AE795+AF795-AG795,=AM794,,=[1]T_02t!W1347,=AJ795+AK795-AL795,=AR794,,,=AO795+AP795-AQ795,=Z795+AE795+AJ795+AO795,=AA795+AF795+AK795+AP795,=AB795+AG795+AL795+AQ795,=AC795+AH795+AM795+AR795,,,,=AC795*U795,=AH795*U795,=AM795*U795
1031,GFCM,4001340406,15,82.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,8.0000,0.00,1.00,0.00,0.00,0.00,49.20,41.00,8.20,0.00,0.00,24.60,24.60,0.00,0.00,0.00,8.20,16.40,-8.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,82.00,0.00,0.00,65.6000,0.0000,-65.6000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC795,,=[1]T_02t!U1348,=Z796+AA796-AB796,=AH795,,=[1]T_02t!V1348,=AE796+AF796-AG796,=AM795,,=[1]T_02t!W1348,=AJ796+AK796-AL796,=AR795,,,=AO796+AP796-AQ796,=Z796+AE796+AJ796+AO796,=AA796+AF796+AK796+AP796,=AB796+AG796+AL796+AQ796,=AC796+AH796+AM796+AR796,,,,=AC796*U796,=AH796*U796,=AM796*U796
1032,GFCM,4001340406,16,82.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,8.0000,0.00,1.00,0.00,0.00,0.00,49.20,41.00,8.20,0.00,0.00,24.60,24.60,0.00,0.00,0.00,8.20,16.40,-8.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,82.00,0.00,0.00,65.6000,0.0000,-65.6000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC796,,=[1]T_02t!U1349,=Z797+AA797-AB797,=AH796,,=[1]T_02t!V1349,=AE797+AF797-AG797,=AM796,,=[1]T_02t!W1349,=AJ797+AK797-AL797,=AR796,,,=AO797+AP797-AQ797,=Z797+AE797+AJ797+AO797,=AA797+AF797+AK797+AP797,=AB797+AG797+AL797+AQ797,=AC797+AH797+AM797+AR797,,,,=AC797*U797,=AH797*U797,=AM797*U797
1033,GFCM,4001340408,5,80.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,8.0000,0.00,1.00,0.00,0.00,0.00,48.00,40.00,8.00,0.00,0.00,24.00,24.00,0.00,0.00,0.00,8.00,16.00,-8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.00,80.00,0.00,0.00,64.0000,0.0000,-64.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=R798,,=[1]T_02t!U1350,=Z798+AA798-AB798,=S798,,=[1]T_02t!V1350,=AE798+AF798-AG798,=T798,,=[1]T_02t!W1350,=AJ798+AK798-AL798,=X798,,,=AO798+AP798-AQ798,=Z798+AE798+AJ798+AO798,=AA798+AF798+AK798+AP798,=AB798+AG798+AL798+AQ798,=AC798+AH798+AM798+AR798,,,,=AC798*U798,=AH798*U798,=AM798*U798
1034,GFCM,4001340408,6,80.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,8.0000,0.00,1.00,0.00,0.00,0.00,48.00,40.00,8.00,0.00,0.00,24.00,24.00,0.00,0.00,0.00,8.00,16.00,-8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.00,80.00,0.00,0.00,64.0000,0.0000,-64.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC798,,=[1]T_02t!U1351,=Z799+AA799-AB799,=AH798,,=[1]T_02t!V1351,=AE799+AF799-AG799,=AM798,,=[1]T_02t!W1351,=AJ799+AK799-AL799,=AR798,,,=AO799+AP799-AQ799,=Z799+AE799+AJ799+AO799,=AA799+AF799+AK799+AP799,=AB799+AG799+AL799+AQ799,=AC799+AH799+AM799+AR799,,,,=AC799*U799,=AH799*U799,=AM799*U799
1035,GFCM,4001340408,7,80.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,8.0000,0.00,1.00,0.00,0.00,0.00,48.00,40.00,8.00,0.00,0.00,24.00,24.00,0.00,0.00,0.00,8.00,16.00,-8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.00,80.00,0.00,0.00,64.0000,0.0000,-64.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC799,,=[1]T_02t!U1352,=Z800+AA800-AB800,=AH799,,=[1]T_02t!V1352,=AE800+AF800-AG800,=AM799,,=[1]T_02t!W1352,=AJ800+AK800-AL800,=AR799,,,=AO800+AP800-AQ800,=Z800+AE800+AJ800+AO800,=AA800+AF800+AK800+AP800,=AB800+AG800+AL800+AQ800,=AC800+AH800+AM800+AR800,,,,=AC800*U800,=AH800*U800,=AM800*U800
1036,GFCM,4001340408,8,80.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,8.0000,0.00,1.00,0.00,0.00,0.00,48.00,40.00,8.00,0.00,0.00,24.00,24.00,0.00,0.00,0.00,8.00,16.00,-8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.00,80.00,0.00,0.00,64.0000,0.0000,-64.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC800,,=[1]T_02t!U1353,=Z801+AA801-AB801,=AH800,,=[1]T_02t!V1353,=AE801+AF801-AG801,=AM800,,=[1]T_02t!W1353,=AJ801+AK801-AL801,=AR800,,,=AO801+AP801-AQ801,=Z801+AE801+AJ801+AO801,=AA801+AF801+AK801+AP801,=AB801+AG801+AL801+AQ801,=AC801+AH801+AM801+AR801,,,,=AC801*U801,=AH801*U801,=AM801*U801
1037,GFCM,4001340408,9,80.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,8.0000,0.00,1.00,0.00,0.00,0.00,48.00,40.00,8.00,0.00,0.00,24.00,24.00,0.00,0.00,0.00,8.00,16.00,-8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.00,80.00,0.00,0.00,64.0000,0.0000,-64.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC801,,=[1]T_02t!U1354,=Z802+AA802-AB802,=AH801,,=[1]T_02t!V1354,=AE802+AF802-AG802,=AM801,,=[1]T_02t!W1354,=AJ802+AK802-AL802,=AR801,,,=AO802+AP802-AQ802,=Z802+AE802+AJ802+AO802,=AA802+AF802+AK802+AP802,=AB802+AG802+AL802+AQ802,=AC802+AH802+AM802+AR802,,,,=AC802*U802,=AH802*U802,=AM802*U802
1038,GFCM,4001340408,10,80.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,8.0000,0.00,1.00,0.00,0.00,0.00,48.00,40.00,8.00,0.00,0.00,24.00,24.00,0.00,0.00,0.00,8.00,16.00,-8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.00,80.00,0.00,0.00,64.0000,0.0000,-64.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC802,,=[1]T_02t!U1355,=Z803+AA803-AB803,=AH802,,=[1]T_02t!V1355,=AE803+AF803-AG803,=AM802,,=[1]T_02t!W1355,=AJ803+AK803-AL803,=AR802,,,=AO803+AP803-AQ803,=Z803+AE803+AJ803+AO803,=AA803+AF803+AK803+AP803,=AB803+AG803+AL803+AQ803,=AC803+AH803+AM803+AR803,,,,=AC803*U803,=AH803*U803,=AM803*U803
1039,GFCM,4001340408,11,65.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,8.0000,0.00,1.00,0.00,0.00,0.00,39.00,32.50,6.50,0.00,0.00,19.50,19.50,0.00,0.00,0.00,6.50,13.00,-6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00,65.00,0.00,0.00,52.0000,0.0000,-52.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC803,,=[1]T_02t!U1356,=Z804+AA804-AB804,=AH803,,=[1]T_02t!V1356,=AE804+AF804-AG804,=AM803,,=[1]T_02t!W1356,=AJ804+AK804-AL804,=AR803,,,=AO804+AP804-AQ804,=Z804+AE804+AJ804+AO804,=AA804+AF804+AK804+AP804,=AB804+AG804+AL804+AQ804,=AC804+AH804+AM804+AR804,,,,=AC804*U804,=AH804*U804,=AM804*U804
1040,GFCM,4001340408,12,82.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,8.0000,0.00,1.00,0.00,0.00,0.00,49.20,41.00,8.20,0.00,0.00,24.60,24.60,0.00,0.00,0.00,8.20,16.40,-8.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,82.00,0.00,0.00,65.6000,0.0000,-65.6000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC804,,=[1]T_02t!U1357,=Z805+AA805-AB805,=AH804,,=[1]T_02t!V1357,=AE805+AF805-AG805,=AM804,,=[1]T_02t!W1357,=AJ805+AK805-AL805,=AR804,,,=AO805+AP805-AQ805,=Z805+AE805+AJ805+AO805,=AA805+AF805+AK805+AP805,=AB805+AG805+AL805+AQ805,=AC805+AH805+AM805+AR805,,,,=AC805*U805,=AH805*U805,=AM805*U805
1041,GFCM,4001340408,13,82.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,8.0000,0.00,1.00,0.00,0.00,0.00,49.20,41.00,8.20,0.00,0.00,24.60,24.60,0.00,0.00,0.00,8.20,16.40,-8.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,82.00,0.00,0.00,65.6000,0.0000,-65.6000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC805,,=[1]T_02t!U1358,=Z806+AA806-AB806,=AH805,,=[1]T_02t!V1358,=AE806+AF806-AG806,=AM805,,=[1]T_02t!W1358,=AJ806+AK806-AL806,=AR805,,,=AO806+AP806-AQ806,=Z806+AE806+AJ806+AO806,=AA806+AF806+AK806+AP806,=AB806+AG806+AL806+AQ806,=AC806+AH806+AM806+AR806,,,,=AC806*U806,=AH806*U806,=AM806*U806
1042,GFCM,4001340408,14,82.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,8.0000,0.00,1.00,0.00,0.00,0.00,49.20,41.00,8.20,0.00,0.00,24.60,24.60,0.00,0.00,0.00,8.20,16.40,-8.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,82.00,0.00,0.00,65.6000,0.0000,-65.6000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC806,,=[1]T_02t!U1359,=Z807+AA807-AB807,=AH806,,=[1]T_02t!V1359,=AE807+AF807-AG807,=AM806,,=[1]T_02t!W1359,=AJ807+AK807-AL807,=AR806,,,=AO807+AP807-AQ807,=Z807+AE807+AJ807+AO807,=AA807+AF807+AK807+AP807,=AB807+AG807+AL807+AQ807,=AC807+AH807+AM807+AR807,,,,=AC807*U807,=AH807*U807,=AM807*U807
1043,GFCM,4001340408,15,82.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,8.0000,0.00,1.00,0.00,0.00,0.00,49.20,41.00,8.20,0.00,0.00,24.60,24.60,0.00,0.00,0.00,8.20,16.40,-8.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,82.00,0.00,0.00,65.6000,0.0000,-65.6000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC807,,=[1]T_02t!U1360,=Z808+AA808-AB808,=AH807,,=[1]T_02t!V1360,=AE808+AF808-AG808,=AM807,,=[1]T_02t!W1360,=AJ808+AK808-AL808,=AR807,,,=AO808+AP808-AQ808,=Z808+AE808+AJ808+AO808,=AA808+AF808+AK808+AP808,=AB808+AG808+AL808+AQ808,=AC808+AH808+AM808+AR808,,,,=AC808*U808,=AH808*U808,=AM808*U808
1044,GFCM,4001340408,16,82.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,8.0000,0.00,1.00,0.00,0.00,0.00,49.20,41.00,8.20,0.00,0.00,24.60,24.60,0.00,0.00,0.00,8.20,16.40,-8.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,82.00,0.00,0.00,65.6000,0.0000,-65.6000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC808,,=[1]T_02t!U1361,=Z809+AA809-AB809,=AH808,,=[1]T_02t!V1361,=AE809+AF809-AG809,=AM808,,=[1]T_02t!W1361,=AJ809+AK809-AL809,=AR808,,,=AO809+AP809-AQ809,=Z809+AE809+AJ809+AO809,=AA809+AF809+AK809+AP809,=AB809+AG809+AL809+AQ809,=AC809+AH809+AM809+AR809,,,,=AC809*U809,=AH809*U809,=AM809*U809
1045,GFCM,4001340501,5,91.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,8.0000,0.00,1.00,0.00,0.00,0.00,54.60,45.50,9.10,0.00,0.00,27.30,27.30,0.00,0.00,0.00,9.10,18.20,-9.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.00,91.00,0.00,0.00,72.8000,0.0000,-72.8000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=R810,,=[1]T_02t!U1362 + [1]T_02t!U10746 + [1]T_02t!U13434,=Z810+AA810-AB810,=S810,,=[1]T_02t!V1362 + [1]T_02t!V10746 + [1]T_02t!V13434,=AE810+AF810-AG810,=T810,,=[1]T_02t!W1362 + [1]T_02t!W10746 + [1]T_02t!W13434,=AJ810+AK810-AL810,=X810,,,=AO810+AP810-AQ810,=Z810+AE810+AJ810+AO810,=AA810+AF810+AK810+AP810,=AB810+AG810+AL810+AQ810,=AC810+AH810+AM810+AR810,,,,=AC810*U810,=AH810*U810,=AM810*U810
1046,GFCM,4001340501,6,83.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,8.0000,0.00,1.00,0.00,0.00,0.00,49.80,41.50,8.30,0.00,0.00,24.90,24.90,0.00,0.00,0.00,8.30,16.60,-8.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.00,83.00,0.00,0.00,66.4000,0.0000,-66.4000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC810,,=[1]T_02t!U1363 + [1]T_02t!U10747 + [1]T_02t!U13435,=Z811+AA811-AB811,=AH810,,=[1]T_02t!V1363 + [1]T_02t!V10747 + [1]T_02t!V13435,=AE811+AF811-AG811,=AM810,,=[1]T_02t!W1363 + [1]T_02t!W10747 + [1]T_02t!W13435,=AJ811+AK811-AL811,=AR810,,,=AO811+AP811-AQ811,=Z811+AE811+AJ811+AO811,=AA811+AF811+AK811+AP811,=AB811+AG811+AL811+AQ811,=AC811+AH811+AM811+AR811,,,,=AC811*U811,=AH811*U811,=AM811*U811
1047,GFCM,4001340501,7,79.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,8.0000,0.00,1.00,0.00,0.00,0.00,47.40,39.50,7.90,0.00,0.00,23.70,23.70,0.00,0.00,0.00,7.90,15.80,-7.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.00,79.00,0.00,0.00,63.2000,0.0000,-63.2000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC811,,=[1]T_02t!U1364 + [1]T_02t!U10748 + [1]T_02t!U13436,=Z812+AA812-AB812,=AH811,,=[1]T_02t!V1364 + [1]T_02t!V10748 + [1]T_02t!V13436,=AE812+AF812-AG812,=AM811,,=[1]T_02t!W1364 + [1]T_02t!W10748 + [1]T_02t!W13436,=AJ812+AK812-AL812,=AR811,,,=AO812+AP812-AQ812,=Z812+AE812+AJ812+AO812,=AA812+AF812+AK812+AP812,=AB812+AG812+AL812+AQ812,=AC812+AH812+AM812+AR812,,,,=AC812*U812,=AH812*U812,=AM812*U812
1048,GFCM,4001340501,8,70.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,8.0000,0.00,1.00,0.00,0.00,0.00,42.00,35.00,7.00,0.00,0.00,21.00,21.00,0.00,0.00,0.00,7.00,14.00,-7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.00,70.00,0.00,0.00,56.0000,0.0000,-56.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC812,,=[1]T_02t!U1365 + [1]T_02t!U10749 + [1]T_02t!U13437,=Z813+AA813-AB813,=AH812,,=[1]T_02t!V1365 + [1]T_02t!V10749 + [1]T_02t!V13437,=AE813+AF813-AG813,=AM812,,=[1]T_02t!W1365 + [1]T_02t!W10749 + [1]T_02t!W13437,=AJ813+AK813-AL813,=AR812,,,=AO813+AP813-AQ813,=Z813+AE813+AJ813+AO813,=AA813+AF813+AK813+AP813,=AB813+AG813+AL813+AQ813,=AC813+AH813+AM813+AR813,,,,=AC813*U813,=AH813*U813,=AM813*U813
1049,GFCM,4001340501,9,64.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,8.0000,0.00,1.00,0.00,0.00,0.00,38.40,32.00,6.40,0.00,0.00,19.20,19.20,0.00,0.00,0.00,6.40,12.80,-6.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,64.00,0.00,0.00,51.2000,0.0000,-51.2000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC813,,=[1]T_02t!U1366 + [1]T_02t!U10750 + [1]T_02t!U13438,=Z814+AA814-AB814,=AH813,,=[1]T_02t!V1366 + [1]T_02t!V10750 + [1]T_02t!V13438,=AE814+AF814-AG814,=AM813,,=[1]T_02t!W1366 + [1]T_02t!W10750 + [1]T_02t!W13438,=AJ814+AK814-AL814,=AR813,,,=AO814+AP814-AQ814,=Z814+AE814+AJ814+AO814,=AA814+AF814+AK814+AP814,=AB814+AG814+AL814+AQ814,=AC814+AH814+AM814+AR814,,,,=AC814*U814,=AH814*U814,=AM814*U814
1050,GFCM,4001340501,10,78.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,8.0000,0.00,1.00,0.00,0.00,0.00,46.80,39.00,7.80,0.00,0.00,23.40,23.40,0.00,0.00,0.00,7.80,15.60,-7.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.00,78.00,0.00,0.00,62.4000,0.0000,-62.4000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC814,,=[1]T_02t!U1367 + [1]T_02t!U10751 + [1]T_02t!U13439,=Z815+AA815-AB815,=AH814,,=[1]T_02t!V1367 + [1]T_02t!V10751 + [1]T_02t!V13439,=AE815+AF815-AG815,=AM814,,=[1]T_02t!W1367 + [1]T_02t!W10751 + [1]T_02t!W13439,=AJ815+AK815-AL815,=AR814,,,=AO815+AP815-AQ815,=Z815+AE815+AJ815+AO815,=AA815+AF815+AK815+AP815,=AB815+AG815+AL815+AQ815,=AC815+AH815+AM815+AR815,,,,=AC815*U815,=AH815*U815,=AM815*U815
1051,GFCM,4001340501,11,82.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,8.0000,0.00,1.00,0.00,0.00,0.00,49.20,41.00,8.20,0.00,0.00,24.60,24.60,0.00,0.00,0.00,8.20,16.40,-8.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,82.00,0.00,0.00,65.6000,0.0000,-65.6000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC815,,=[1]T_02t!U1368 + [1]T_02t!U10752 + [1]T_02t!U13440,=Z816+AA816-AB816,=AH815,,=[1]T_02t!V1368 + [1]T_02t!V10752 + [1]T_02t!V13440,=AE816+AF816-AG816,=AM815,,=[1]T_02t!W1368 + [1]T_02t!W10752 + [1]T_02t!W13440,=AJ816+AK816-AL816,=AR815,,,=AO816+AP816-AQ816,=Z816+AE816+AJ816+AO816,=AA816+AF816+AK816+AP816,=AB816+AG816+AL816+AQ816,=AC816+AH816+AM816+AR816,,,,=AC816*U816,=AH816*U816,=AM816*U816
1052,GFCM,4001340501,12,47.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,8.0000,0.00,1.00,0.00,0.00,0.00,28.20,23.50,4.70,0.00,0.00,14.10,14.10,0.00,0.00,0.00,4.70,9.40,-4.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,47.00,0.00,0.00,37.6000,0.0000,-37.6000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC816,,=[1]T_02t!U1369 + [1]T_02t!U10753 + [1]T_02t!U13441,=Z817+AA817-AB817,=AH816,,=[1]T_02t!V1369 + [1]T_02t!V10753 + [1]T_02t!V13441,=AE817+AF817-AG817,=AM816,,=[1]T_02t!W1369 + [1]T_02t!W10753 + [1]T_02t!W13441,=AJ817+AK817-AL817,=AR816,,,=AO817+AP817-AQ817,=Z817+AE817+AJ817+AO817,=AA817+AF817+AK817+AP817,=AB817+AG817+AL817+AQ817,=AC817+AH817+AM817+AR817,,,,=AC817*U817,=AH817*U817,=AM817*U817
1053,GFCM,4001340501,13,87.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,8.0000,0.00,1.00,0.00,0.00,0.00,52.20,43.50,8.70,0.00,0.00,26.10,26.10,0.00,0.00,0.00,8.70,17.40,-8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.00,87.00,0.00,0.00,69.6000,0.0000,-69.6000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC817,,=[1]T_02t!U1370 + [1]T_02t!U10754 + [1]T_02t!U13442,=Z818+AA818-AB818,=AH817,,=[1]T_02t!V1370 + [1]T_02t!V10754 + [1]T_02t!V13442,=AE818+AF818-AG818,=AM817,,=[1]T_02t!W1370 + [1]T_02t!W10754 + [1]T_02t!W13442,=AJ818+AK818-AL818,=AR817,,,=AO818+AP818-AQ818,=Z818+AE818+AJ818+AO818,=AA818+AF818+AK818+AP818,=AB818+AG818+AL818+AQ818,=AC818+AH818+AM818+AR818,,,,=AC818*U818,=AH818*U818,=AM818*U818
